Author,Journal ,Country,Year,Study_id,Ingredient_type,Broad_feed,Feed_general,Feed_specific,Feed_general_2,Feed_specific_2,Amino_supp,Supplement_type,FM_FO,Fish_group,Fish_sp,Fish_scientific,Life_stage,FM_Replacement,FO_response,FO_replacement,FM_response,FCR,n3n6,n3_index,Tissue,Crop_change,Notes,
Xu QY,Asian-Australian Journal of Animal Science,China,2012,300.1,Single,Soy,Soy,SPI,,,Y,Lysine + Methionine + Threonine,FM,Marine fishes,Amur Sturgeon,Acipenser schrenckii,Juvenile,100,3.1,,,2.71,,,,0,,
Xu D,Brtish Journal of Nutrition,China,2016,235,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,0,0,,,0.67,,,,0,,
Xu D,Brtish Journal of Nutrition,China,2016,235,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,45,2,,,0.83,,,,-12.6,,
Xu D,Brtish Journal of Nutrition,China,2016,235.1,Single,Soy,Soy,SBM,,,Y,Mixture,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,0,0,,,0.67,,,,0,,
Xu D,Brtish Journal of Nutrition,China,2016,235.1,Single,Soy,Soy,SBM,,,Y,Mixture,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,45,2,,,0.77,,,,-12.6,,
Yaghoubi M,Aquaculture,Iran ,2016,236,Single,Soy,Soy,SBM + SPI,,,N,,FM,Marine fishes,Silvery-black Porgy,Sparidentex hasta,Juvenile,0,0,,,1.4,,,,0,,
Yaghoubi M,Aquaculture,Iran ,2016,236,Single,Soy,Soy,SBM + SPI,,,N,,FM,Marine fishes,Silvery-black Porgy,Sparidentex hasta,Juvenile,15,1,,,1.4,,,,-1.5,,
Yaghoubi M,Aquaculture,Iran ,2016,236,Single,Soy,Soy,SBM + SPI,,,N,,FM,Marine fishes,Silvery-black Porgy,Sparidentex hasta,Juvenile,30,3,,,1.6,,,,-4,,
Yaghoubi M,Aquaculture,Iran ,2016,236,Single,Soy,Soy,SBM + SPI,,,N,,FM,Marine fishes,Silvery-black Porgy,Sparidentex hasta,Juvenile,45,4,,,1.5,,,,-6,,
Yaghoubi M,Aquaculture,Iran ,2016,236,Single,Soy,Soy,SBM + SPI,,,N,,FM,Marine fishes,Silvery-black Porgy,Sparidentex hasta,Juvenile,60,5,,,1.7,,,,-10,,
Yaghoubi M,Aquaculture,Iran ,2016,236,Single,Soy,Soy,SBM + SPI,,,N,,FM,Marine fishes,Silvery-black Porgy,Sparidentex hasta,Juvenile,75,5.5,,,1.7,,,,-14,,
Yamamoto T,Aquaculture,Japan,2010,237,Single,Soy,Soy,SBM,,,Y,Arginine + Trytophan + Lysine + Methionine + Threonine + Valine + Histidine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Fingerlings,0,0,,,1.05,,,,0,,
Yamamoto T,Aquaculture,Japan,2010,237,Single,Soy,Soy,SBM,,,Y,Arginine + Trytophan + Lysine + Methionine + Threonine + Valine + Histidine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Fingerlings,100,3.82,,,1.16,,,,2.08,,
Yamamoto T,Aquaculture,Japan,2010,237.1,Single,Soy,Soy,Fermented SBM,,,Y,Arginine + Trytophan + Lysine + Methionine + Threonine + Valine + Histidine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Fingerlings,0,0,,,1.05,,,,0,,
Yamamoto T,Aquaculture,Japan,2010,237.1,Single,Soy,Soy,Fermented SBM,,,Y,Arginine + Trytophan + Lysine + Methionine + Threonine + Valine + Histidine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Fingerlings,100,3.78,,,1.08,,,,2.47,,
Yamamoto T,Aquaculture,Japan,2010,237.2,Single,Soy,Soy,Fermented SBM,,,Y,Arginine + Trytophan + Lysine + Methionine + Threonine + Valine + Histidine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Fingerlings,0,0,,,1.05,,,,0,,
Yamamoto T,Aquaculture,Japan,2010,237.2,Single,Soy,Soy,Fermented SBM,,,Y,Arginine + Trytophan + Lysine + Methionine + Threonine + Valine + Histidine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Fingerlings,100,3.62,,,1.02,,,,2.39,,
Yang Y,The Israeli Journal of Aquaculture,China,2014,238,Single,Soy,Soy,SPC,,,N,,FM,Catfish,Dark-barbel Catfish,Pelteobagrus vachelli,Juvenile,0,0,,,1.29,,,,0,,
Yang Y,The Israeli Journal of Aquaculture,China,2014,238,Single,Soy,Soy,SPC,,,N,,FM,Catfish,Dark-barbel Catfish,Pelteobagrus vachelli,Juvenile,20,0.61,,,1.26,,,,-0.14,,
Yang Y,The Israeli Journal of Aquaculture,China,2014,238,Single,Soy,Soy,SPC,,,N,,FM,Catfish,Dark-barbel Catfish,Pelteobagrus vachelli,Juvenile,40,1.23,,,1.23,,,,-0.28,,
Yang Y,The Israeli Journal of Aquaculture,China,2014,238,Single,Soy,Soy,SPC,,,N,,FM,Catfish,Dark-barbel Catfish,Pelteobagrus vachelli,Juvenile,60,1.84,,,1.2,,,,-0.42,,
Yang Y,The Israeli Journal of Aquaculture,China,2014,238,Single,Soy,Soy,SPC,,,N,,FM,Catfish,Dark-barbel Catfish,Pelteobagrus vachelli,Juvenile,80,2.44,,,1.2,,,,-0.55,,
Yang Y,The Israeli Journal of Aquaculture,China,2014,238,Single,Soy,Soy,SPC,,,N,,FM,Catfish,Dark-barbel Catfish,Pelteobagrus vachelli,Juvenile,100,3.06,,,1.2,,,,-0.7,,
Yang Q,Journal of Ocean University China,China,2015,239,Single,Soy,Soy,Extruded SBM,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,0,0,,,1.26,,,,0,,
Yang Q,Journal of Ocean University China,China,2015,239,Single,Soy,Soy,Extruded SBM,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,10,0.1,,,1.26,,,,0,,
Yang Q,Journal of Ocean University China,China,2015,239,Single,Soy,Soy,Extruded SBM,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,20,0.2,,,1.34,,,,0,,
Yang Q,Journal of Ocean University China,China,2015,239,Single,Soy,Soy,Extruded SBM,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,30,0.3,,,1.37,,,,0,,
Yang Q,Journal of Ocean University China,China,2015,239,Single,Soy,Soy,Extruded SBM,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,40,0.39,,,1.51,,,,0,,
Yang Q,Journal of Ocean University China,China,2015,239,Single,Soy,Soy,Extruded SBM,,,Y,Lysine + Methionine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,60,0.59,,,1.48,,,,0,,
Yang Y-H,Aquaculture International ,China,2011,240,Single,Soy,Soy,SBM with phytase,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,0,0,,,1.29,,,,0,,
Yang Y-H,Aquaculture International ,China,2011,240,Single,Soy,Soy,SBM with phytase,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,20,0.25,,,1.19,,,,0,,
Yang Y-H,Aquaculture International ,China,2011,240,Single,Soy,Soy,SBM with phytase,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,40,0.51,,,1.24,,,,0,,
Yang Y-H,Aquaculture International ,China,2011,240,Single,Soy,Soy,SBM with phytase,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,60,0.75,,,1.31,,,,0,,
Yang Y-H,Aquaculture International ,China,2011,240,Single,Soy,Soy,SBM with phytase,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,80,1,,,1.56,,,,0,,
Ye J,Aquaculture International ,China,2011,241,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Olive Flounder,Paralichthys olivaceus,Juvenile,0,0,,,1.14,,,,0,,
Ye J,Aquaculture International ,China,2011,241,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Olive Flounder,Paralichthys olivaceus,Juvenile,7,0.3,,,1.16,,,,-1.6,,
Ye J,Aquaculture International ,China,2011,241,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Olive Flounder,Paralichthys olivaceus,Juvenile,18,0.8,,,1.21,,,,-3.3,,
Ye J,Aquaculture International ,China,2011,241,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Olive Flounder,Paralichthys olivaceus,Juvenile,40,1.8,,,1.35,,,,-10,,
Yigit M,Journal of Marine Science and Technology,Turkey ,2010,242,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Black Sea Turbot,Psetta maeotica,Juvenile,0,0,,,0.86,,,,0,,
Yigit M,Journal of Marine Science and Technology,Turkey ,2010,242,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Black Sea Turbot,Psetta maeotica,Juvenile,10,0.3,,,0.86,,,,-3.6,,
Yigit M,Journal of Marine Science and Technology,Turkey ,2010,242,Single,Soy,Soy,SBM,,,N,,FM,Marine fishes,Black Sea Turbot,Psetta maeotica,Juvenile,20,0.6,,,0.87,,,,-7,,
Yu DH,Aquaculture Nutrition,China,2012,243,Single,Soy,Soy,SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,0,0,,,1.46,,,,0,,
Yu DH,Aquaculture Nutrition,China,2012,243,Single,Soy,Soy,SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,20,0.3,,,1.46,,,,0,,
Yu DH,Aquaculture Nutrition,China,2012,243,Single,Soy,Soy,SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,40,0.9,,,1.46,,,,0,,
Yu DH,Aquaculture Nutrition,China,2012,243,Single,Soy,Soy,SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,60,1.8,,,1.5,,,,0,,
Yu DH,Aquaculture Nutrition,China,2012,243,Single,Soy,Soy,SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,80,2,,,1.52,,,,0,,
Yu DH,Aquaculture Nutrition,China,2012,243,Single,Soy,Soy,SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,100,2.8,,,1.54,,,,0,,
Yu DH,Aquaculture Research,China,2013,244,Single,Soy,Soy,SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,0,0,,,1.49,,,,0,,
Yu DH,Aquaculture Research,China,2013,244,Single,Soy,Soy,SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,30,1,,,1.49,,,,-4,,
Yuan DC,Aquaculture Nutrition,China,2012,245,Single,Soy,Soy,Fermented SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,0,0,,,1.44,,,,0,,
Yuan DC,Aquaculture Nutrition,China,2012,245,Single,Soy,Soy,Fermented SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,15,0.7,,,1.49,,,,-0.2,,
Yuan DC,Aquaculture Nutrition,China,2012,245,Single,Soy,Soy,Fermented SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,25,1.3,,,1.53,,,,-0.4,,
Yuan DC,Aquaculture Nutrition,China,2012,245,Single,Soy,Soy,Fermented SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,35,1.9,,,1.57,,,,-0.6,,
Yuan DC,Aquaculture Nutrition,China,2012,245,Single,Soy,Soy,Fermented SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,45,2.5,,,1.69,,,,-0.8,,
Yuan DC,Aquaculture Nutrition,China,2012,245,Single,Soy,Soy,Fermented SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,55,3.1,,,1.7,,,,-1,,
Yuan DC,Aquaculture Nutrition,China,2012,245,Single,Soy,Soy,Fermented SBM,,,N,,FM,Freshwater fishes,Chinese Suckerfish,Myxocyprinus asiaticus,Juvenile,65,3.7,,,1.81,,,,-1.2,,
Yue Y-R,Aquaculture Research,China,2012,246,Mixture,Soy,Soy,SBM,Crops,Peanut meal,Y,Lysine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,0,0,,,1.25,,,,0,,
Yue Y-R,Aquaculture Research,China,2012,246,Mixture,Soy,Soy,SBM,Crops,Peanut meal,Y,Lysine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,33,0.5,,,1.3,,,,0,,
Yue Y-R,Aquaculture Research,China,2012,246,Mixture,Soy,Soy,SBM,Crops,Peanut meal,Y,Lysine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,50,0.7,,,1.34,,,,0,,
Yue Y-R,Aquaculture Research,China,2012,246,Mixture,Soy,Soy,SBM,Crops,Peanut meal,Y,Lysine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,66,0.9,,,1.42,,,,0,,
Yue Y-R,Aquaculture Research,China,2012,246,Mixture,Soy,Soy,SBM,Crops,Peanut meal,Y,Lysine,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,83,1.1,,,1.59,,,,0,,
Zhang YQ,Animal Feed Science and Technology,China,2014,247,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,0,0,,,1.31,,,,0,,
Zhang YQ,Animal Feed Science and Technology,China,2014,247,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,25,0.3,,,1.39,,,,-4.7,,
Zhang YQ,Animal Feed Science and Technology,China,2014,247,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,50,0.6,,,1.47,,,,-10,,
Zhang YQ,Animal Feed Science and Technology,China,2014,247,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,75,0.9,,,1.73,,,,-15.6,,
Zhang YQ,Animal Feed Science and Technology,China,2014,247.1,Single,Soy,Soy,Fermented SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,0,0,,,1.31,,,,0,,
Zhang YQ,Animal Feed Science and Technology,China,2014,247.1,Single,Soy,Soy,Fermented SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,25,0.3,,,1.22,,,,-1.4,,
Zhang YQ,Animal Feed Science and Technology,China,2014,247.1,Single,Soy,Soy,Fermented SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,50,0.6,,,1.44,,,,-3.9,,
Zhang YQ,Animal Feed Science and Technology,China,2014,247.1,Single,Soy,Soy,Fermented SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,75,0.9,,,1.65,,,,-6.2,,
Zhang YQ,Animal Feed Science and Technology,China,2014,247.2,Single,Soy,Soy,Gamma IR SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,0,0,,,1.31,,,,0,,
Zhang YQ,Animal Feed Science and Technology,China,2014,247.2,Single,Soy,Soy,Gamma IR SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,25,0.3,,,1.31,,,,-5.2,,
Zhang YQ,Animal Feed Science and Technology,China,2014,247.2,Single,Soy,Soy,Gamma IR SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,50,0.6,,,1.32,,,,-10.6,,
Zhang YQ,Animal Feed Science and Technology,China,2014,247.2,Single,Soy,Soy,Gamma IR SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,75,0.9,,,1.43,,,,-16.5,,
Zhang B,The Israeli Journal of Aquaculture,China,2016,248,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,0,0,,,0.7,,,,0,,
Zhang B,The Israeli Journal of Aquaculture,China,2016,248,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,30,1.3,,,0.79,,,,-9.41,,
Zhang B,The Israeli Journal of Aquaculture,China,2016,248,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,45,2.4,,,0.88,,,,-13.43,,
Zhang B,The Israeli Journal of Aquaculture,China,2016,248,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine + Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,60,3.1,,,1.1,,,,-18.49,,
Zhang B,The Israeli Journal of Aquaculture,China,2016,248.1,Single,Soy,Soy,Fermented SBM with phytase,,,Y,Lysine + Methionine + Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,0,0,,,0.7,,,,0,,
Zhang B,The Israeli Journal of Aquaculture,China,2016,248.1,Single,Soy,Soy,Fermented SBM with phytase,,,Y,Lysine + Methionine + Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,30,1.3,,,0.7,,,,-6.75,,
Zhang B,The Israeli Journal of Aquaculture,China,2016,248.1,Single,Soy,Soy,Fermented SBM with phytase,,,Y,Lysine + Methionine + Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,45,2.4,,,0.78,,,,-10.16,,
Zhang B,The Israeli Journal of Aquaculture,China,2016,248.1,Single,Soy,Soy,Fermented SBM with phytase,,,Y,Lysine + Methionine + Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,60,3.1,,,0.93,,,,-12.99,,
Zhang C,Aquaculture,China,2018,249,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,0,0,,,1.09,,,,0,,
Zhang C,Aquaculture,China,2018,249,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,50,1.7,,,1.16,,,,-12.68,,
Zhang C,Aquaculture,China,2018,249,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,75,3.4,,,1.22,,,,-20.97,,
Zhang Y,Aquaculture Research,China,2016,250,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,0,0,,,1.06,,,,0,,
Zhang Y,Aquaculture Research,China,2016,250,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,20,0,,,1.11,,,,-4.2,,
Zhang Y,Aquaculture Research,China,2016,250,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,40,0.1,,,1.15,,,,-8.6,,
Zhang Y,Aquaculture Research,China,2016,250,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,60,0.1,,,1.22,,,,-12.6,,
Zhang Y,Aquaculture Research,China,2016,250,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,80,0.1,,,1.44,,,,-15.7,,
Zhang Y,Aquaculture Research,China,2016,250.1,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,0,0,,,1.06,,,,0,,
Zhang Y,Aquaculture Research,China,2016,250.1,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,60,0.1,,,1.2,,,,-12.9,,
Zhang Y,Aquaculture Research,China,2016,250.1,Single,Soy,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,80,0.1,,,1.39,,,,-16.1,,
Zhao H,Aquaculture Nutrition,China,2010,251,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,0,0,,,0.95,,,,0,,
Zhao H,Aquaculture Nutrition,China,2010,251,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,100,0.4,,,1.01,,,,1,,
Zhao H,Aquaculture Nutrition,China,2010,251.1,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,0,0,,,0.95,,,,0,,
Zhao H,Aquaculture Nutrition,China,2010,251.1,Single,Soy,Soy,SPC,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,100,0.4,,,0.97,,,,1,,
Zhao H,Aquaculture Nutrition,China,2010,251.2,Single,Soy,Soy,SPC,,,N,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,0,0,,,0.95,,,,0,,
Zhao H,Aquaculture Nutrition,China,2010,251.2,Single,Soy,Soy,SPC,,,N,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,100,0.4,,,1.02,,,,1,,
Zhao Z-x,Fish Science,China,2016,252,Single,Soy,Soy,Soybean peptide,,,Y,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,None ,0,0,,,1.63,,,,0,,
Zhao Z-x,Fish Science,China,2016,252,Single,Soy,Soy,Soybean peptide,,,Y,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,None ,20,0,,,1.56,,,,-0.6,,
Zhao Z-x,Fish Science,China,2016,252,Single,Soy,Soy,Soybean peptide,,,Y,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,None ,35,0,,,1.56,,,,-1.1,,
Zhao Z-x,Fish Science,China,2016,252,Single,Soy,Soy,Soybean peptide,,,Y,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,None ,50,0,,,1.4,,,,-1.5,,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253,Single,Soy,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,0,0,,,1.23,,,,0,,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253,Single,Soy,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,10,0,,,1.22,,,,0,,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253,Single,Soy,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,30,0,,,1.26,,,,0.2,,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253.1,Single,Soy,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,0,0,,,1.23,,,,0,,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253.1,Single,Soy,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,30,0,,,1.3,,,,0.4,*replacement was fishmeal ,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253.1,Single,Soy,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,40,0,,,1.32,,,,0.6,*replacement was fishmeal ,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253.1,Single,Soy,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,50,0,,,1.39,,,,0.6,*replacement was fishmeal ,
Garcia-Ortega A,Aquaculture,USA,2016,254,Single,Microalgae,Algae,Schizochytrium limacinum,Soy,SBM+SPC,N,,FM,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,0,0,,,0.93,3.2,18,Muscle,0,,
Garcia-Ortega A,Aquaculture,USA,2016,254,Single,Microalgae,Algae,Schizochytrium limacinum,Soy,SBM+SPC,N,,FM,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,20,-1.3,,,0.93,5.9,24.6,Muscle,-3,,
Garcia-Ortega A,Aquaculture,USA,2016,254,Single,Microalgae,Algae,Schizochytrium limacinum,Soy,SBM+SPC,N,,FM,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,40,-3,,,0.95,5.9,29.4,Muscle,-3,,
Garcia-Ortega A,Aquaculture,USA,2016,254,Single,Microalgae,Algae,Schizochytrium limacinum,Soy,SBM+SPC,N,,FM,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,80,-3,,,1.29,5.5,28.6,Muscle,-3,,
Garcia-Ortega A,Aquaculture,USA,2016,254,Single,Microalgae,Algae,Schizochytrium limacinum,Soy,SBM+SPC,N,,FO,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,0,0,0,0,0.93,3.2,18,Muscle,0,,
Garcia-Ortega A,Aquaculture,USA,2016,254,Single,Microalgae,Algae,Schizochytrium limacinum,Soy,SBM+SPC,N,,FO,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,20,-1.3,40,-8.8,0.93,5.9,24.6,Muscle,-3,,
Garcia-Ortega A,Aquaculture,USA,2016,254,Single,Microalgae,Algae,Schizochytrium limacinum,Soy,SBM+SPC,N,,FO,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,40,-3,100,18.2,0.95,5.9,29.4,Muscle,-3,,
Garcia-Ortega A,Aquaculture,USA,2016,254,Single,Microalgae,Algae,Schizochytrium limacinum,Soy,SBM+SPC,N,,FO,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,80,-3,0,0,0.93,3.2,18,Muscle,0,,
Garcia-Ortega A,Aquaculture,USA,2016,254,Single,Microalgae,Algae,Schizochytrium limacinum,Soy,SBM+SPC,N,,FO,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,80,-3,100,-36.3,1.29,5.5,28.6,Muscle,-3,,
Haas S,Journal of Applied Phycology,Germany,2016,255,Single,Microalgae,Algae,Pavlova viridis,,,Y,Methionine,FO,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,,,0,0,1.2,1.07,11.61,Whole body,0,,
Haas S,Journal of Applied Phycology,Germany,2016,255,Single,Microalgae,Algae,Pavlova viridis,,,Y,Methionine,FO,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,,,80,0,1.18,0.78,7.02,Whole body,-7.1,,
